,authors,contents,datetime,isbn,price,publisher,sale_price,status,thumbnail,title,translators,url
908,['정덕'],컴퓨터 초보자 입장에서 프로그래밍을 배우는 것은 쉽지 않습니다. 프로그래밍 입문서를 읽는데 어려운 내용으로 구성되어 있다면 컴퓨터라는 분야에 대한 장벽이 느껴지고 두려움이 커질 수 밖에 없을 것입니다. 그래서 항상 시작은 가볍운 내용부터 하는 것이 좋습니다. '컴맹을 위한 파이썬'은 컴퓨터 초보자분들이 쉽게 파이썬 프로그래밍에 입문할 수 있도록 어려운 내용은 최대한 배제하고 쉬운 내용 위주로 구성했습니다.,2018-07-15T00:00:00.000+09:00,8960882321 9788960882324,12000,디지털북스,10800,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F842138%3Ftimestamp%3D20221220144538,컴맹을 위한 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=842138&q=%EC%BB%B4%EB%A7%B9%EC%9D%84+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC
909,['쿠지라 히코우즈쿠'],"『러닝스쿨! 파이썬 교과서』는 프로그래밍 언어 중 하나인 파이썬(Python)에 입문하는 분들을 위한 책으로 전반부에서는 처음 파이썬을 배우는 사람도 쉽게 알 수 있도록 파이썬 기초 문법을 하나씩 친절하게 설명한다. 작은 프로그램을 실제로 만들어 보면서 문법이 어떤 것이고, 어떨 때에 사용하면 좋은 것인지 이해하기 쉽게 알려주며 프로그램이 직접 동작하는 즐거움을 누리면서 학습할 수 있게 구성되어 있다.",2017-07-31T00:00:00.000+09:00,115839070X 9791158390709,22000,위키북스,19800,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1581644%3Ftimestamp%3D20220917064216,러닝스쿨! 파이썬 교과서,['김범준'],https://search.daum.net/search?w=bookpage&bookId=1581644&q=%EB%9F%AC%EB%8B%9D%EC%8A%A4%EC%BF%A8%21+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EA%B5%90%EA%B3%BC%EC%84%9C
910,['마헤시 벤키타찰람'],"[파이썬 플레이그라운드]는 상상력을 동원하여 파이썬으로 재미있는 프로그램을 작성하는 예제들을 보여준다. 인기 있는 파이썬 라이브러리 및 OpenGL 라이브러리를 사용해 매개변수 방정식을 활용한 곡선 그리기, 생명체 시뮬레이션, 포토모자이크, 3D 애니메이션 생성 등의 프로그래밍을 실습해볼 수 있다. 마지막으로 아두이노 및 라즈베리파이와 함께 사용하는 방법을 소개하며 파이썬의 다양한 활용법을 보여준다.",2016-11-18T00:00:00.000+09:00,8960779253 9788960779259,30000,에이콘출판,27000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F838354%3Ftimestamp%3D20231115173601,파이썬 플레이그라운드,['이정문'],https://search.daum.net/search?w=bookpage&bookId=838354&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%8C%EB%A0%88%EC%9D%B4%EA%B7%B8%EB%9D%BC%EC%9A%B4%EB%93%9C
911,['스티븐 로트'],"파이썬이 제공하는 다양한 객체지향 디자인 패턴을 활용해 강력한 파이썬 프로그램을 개발할 수 있도록 돕는다. 여러 디자인 대안을 소개하고 각 대안의 성능을 비교해보며 현재 해결하려는 문제에 적합한 디자인을 고르는 법을 알려준다. 스페셜 메서드를 통한 파이썬 내장 클래스 활용, 객체 지속성, 객체지향 테스트와 디버깅 같은 고급 파이썬 주제를 풍부하고 일관된 예제로 설명한다.",2023-05-31T00:00:00.000+09:00,1161757430 9791161757438,45000,에이콘출판,40500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6348249%3Ftimestamp%3D20240405161520,객체지향 파이썬 프로그래밍,['심지현'],https://search.daum.net/search?w=bookpage&bookId=6348249&q=%EA%B0%9D%EC%B2%B4%EC%A7%80%ED%96%A5+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
912,['향단코드'],"이 책은 GoF 디자인 패턴과 응용 패턴을 파이썬 언어로 설명하고 있다. 객체 지향 프로그래밍을 위한 기본 요소들과 파이썬으로 구현하는 방법을 알아본다. 클래스 관계를 UML 클래스 다이어 그램으로 표기하는 법과 SOLID 객체 지향 설계 방식을 설명한다. 마지막으로 디자인 패턴을 활용하여 실전 프로젝트(계산기, 페인터, 게임, 그래프)를 진행해 본다.",2019-08-26T00:00:00.000+09:00, 9791190230032,8000,온노트,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5059189,실전 파이썬 디자인 패턴,[],https://search.daum.net/search?w=bookpage&bookId=5059189&q=%EC%8B%A4%EC%A0%84+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%94%94%EC%9E%90%EC%9D%B8+%ED%8C%A8%ED%84%B4
913,['테리엇'],"파이썬이 다른 언어에 비하면 쉬운 편이라고는 하지만, 막상 처음부터 배우려면 사실 꽤 지루하고 흥미가 떨어지기 쉽습니다. 파이썬을 빨리 배우고 잘 활용하기 위해서는 최대한 쉽고 편하게 코딩할 수 있어야 합니다. PyCharm은 파이썬 코딩을 효율적으로 할 수 있도록 도와주는 도구로서, 시행착오를 줄이고 쉽게 결과물을 뽑아낼 수 있도록 해줍니다.    파이썬을 공부로 시작하면 재미도 없고 지속하기 어렵습니다. 이 책을 통해 하고 싶은 작업을 정하고, PyCharm",2019-10-31T00:00:00.000+09:00,119001453X 9791190014533,23000,비제이퍼블릭,20700,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5112905%3Ftimestamp%3D20230216180949,파이썬에 참 좋은 PyCharm,[],https://search.daum.net/search?w=bookpage&bookId=5112905&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%97%90+%EC%B0%B8+%EC%A2%8B%EC%9D%80+PyCharm
914,['최 종 명'],"파이썬 언어는 비교적 배우기 쉬우며, 다양한 라이브러리를 제공하고 있기 때문에 프로그래머는 물론 일반인들도 많이 배워서 활용하고 있다. 특히 최근 들어서 주식 정보를 자동으로 분석해서 트레이딩하는 프로그램, HWP 문서를 자동으로 작성하는 프로그램 등 실생활에서 필요한 소프트웨어를 직접 작성해서 사용하는 사례가 많아지고 있다.  이 책은 프로그램을 처음 접하는 독자를 대상으로 작성하였으며, 예제 프로그램을 실습하고, 이를 바탕으로 유사한 문제를 풀어",2021-02-18T00:00:00.000+09:00, 9791196514051,22000,J&H,-1,정상판매,,파이썬 프로그래밍 첫걸음,[],https://search.daum.net/search?w=bookpage&bookId=5602348&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D+%EC%B2%AB%EA%B1%B8%EC%9D%8C
915,['향단코드'],이 책은 파이썬을 이용하여 GUI 프로그래밍을 하는 법을 설명하고 있다. 현재 파이썬 GUI 툴킷으로 여러 가지가 있지만 본서에서는 파이썬에 기본적으로 내장된 Tkinter를 대상으로 한다. 여러 가지 위젯의 사용법을 알아보고 실전 프로젝트를 진행해 보면서 파이썬을 보는 또 다른 시각을 가지게 될 것이다.,2019-09-17T00:00:00.000+09:00, 9791190230056,8000,온노트,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5076305,실전 파이썬 GUI 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=5076305&q=%EC%8B%A4%EC%A0%84+%ED%8C%8C%EC%9D%B4%EC%8D%AC+GUI+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
916,['오렌지사과'],"이 책은 파이썬 프로그래밍 언어를 이용하여 자산 가격, 환율, 인플레이션처럼 투자에 고려하고자 하는 데이터를 구해, 투자 판단에 도움을 줄 수 있는 통계량을 추출하고, 이해하기 쉽도록 그래프로 표현하여 해석하는 방법을 소개합니다. 무료로 이용할 수 있는 파이썬 클라우드서비스인 구글 코랩으로 설명하지만, PC에 설치한 파이썬으로도 동일한 결과를 얻을 수 있습니다.  투자 목적은 투자자마다 다르기에, 본인에게 맞춰 투자 관련 데이터를 분석할 필요가 생길",2025-05-23T00:00:00.000+09:00, 9791142132278,8400,작가와,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6921662%3Ftimestamp%3D20250524105011,파이썬으로 그려보는 투자 포트폴리오 분석,[],https://search.daum.net/search?w=bookpage&bookId=6921662&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%EA%B7%B8%EB%A0%A4%EB%B3%B4%EB%8A%94+%ED%88%AC%EC%9E%90+%ED%8F%AC%ED%8A%B8%ED%8F%B4%EB%A6%AC%EC%98%A4+%EB%B6%84%EC%84%9D
917,['최용'],"쉽고 재미있는 프로그래밍 언어 『예제 중심의 파이썬』. 이 책은 쉽고 강력한 프로그래밍 언어 파이썬을 바탕으로 게임을 자동으로 플레이하기, 안드로이드폰으로 사진 찍어 트윗하기, 여러 대의 서버에 차례로 접속하여 패스워드 일괄 변경하기 등의 기능을 안내한다.",2011-11-21T00:00:00.000+09:00,899264969X 9788992649698,18000,인피니티북스,-1,,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1381936%3Ftimestamp%3D20221025125524,예제 중심의 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=1381936&q=%EC%98%88%EC%A0%9C+%EC%A4%91%EC%8B%AC%EC%9D%98+%ED%8C%8C%EC%9D%B4%EC%8D%AC
918,['Chat GPT'],"파이썬을 하루만에 배우고 싶으신가요? 그렇다면 이 책이 바로 당신을 위한 것입니다. ""초보자를 위한 파이썬""은 프로그래밍의 기본 개념부터 시작하여, 당신이 실제로 사용할 수 있는 프로그램과 간단한 게임을 만드는 기술까지 단계별로 안내합니다.",2024-03-14T00:00:00.000+09:00, 9791171887828,6500,작가와,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6590528,초보자를 위한 파이썬,['천호준'],https://search.daum.net/search?w=bookpage&bookId=6590528&q=%EC%B4%88%EB%B3%B4%EC%9E%90%EB%A5%BC+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC
919,"['박영호', '이병재']",생전 처음 코딩을 시작하는 분들을 위한 책입니다.  첫 경험하는 파이썬의 기초를 탄탄하게 잡아드립니다. 그림을 적극적으로 사용해서 빠른 이해를 돕습니다. 간결한 예제로 핵심 개념을 명확히 잡아드립니다.  최대한 쉽고 빠르게 파이썬의 기초를 마스터합니다.  이 책을 읽고나면 다음과 같은 상태가 됩니다.  ？ 코딩을 전혀 모르던 초보자도 간단한 파이썬 프로그램을 작성할 수 있게 된다.  ？ 다른 사람이 작성한 프로그램도 천천히 분석할 수 있게 된다.  ？ 선배,2016-12-15T00:00:00.000+09:00, 9788981931575,8000,PCBOOK,-1,,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4687377%3Ftimestamp%3D20260127152215,파이썬으로 코딩 시작하기,[],https://search.daum.net/search?w=bookpage&bookId=4687377&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%EC%BD%94%EB%94%A9+%EC%8B%9C%EC%9E%91%ED%95%98%EA%B8%B0
920,"['유석종', '창병모']",이 책은 처음 프로그래밍을 배우는 사람도 쉽게 파이썬을 이해할 수 있도록 기본 개념을 그림과 도표를 활용하여 설명한다. 이를 학습하며 소프트웨어 문제 해결 능력을 키우고 더 나아가 고급 주제의 과정으로 그래픽이나 데이터과학을 관련한 프로그래밍까지 다룬다.  이 책의 특징 ㆍ 파이썬 입문자를 대상으로 1학기 교육 과정에 적합하도록 구성 ㆍ 수준별 코딩 교육을 위하여 파이썬 초급 및 중급 주제를 적절한 예제와 함께 편성하고 최대한 쉽게 설명 ㆍ 주차별,2022-02-28T00:00:00.000+09:00,1185578978 9791185578972,27000,인피니티북스,25650,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6031175%3Ftimestamp%3D20240418175155,쉽게 이해되는 파이썬 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=6031175&q=%EC%89%BD%EA%B2%8C+%EC%9D%B4%ED%95%B4%EB%90%98%EB%8A%94+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
921,['아미트 사하'],"[파이썬으로 풀어보는 수학]은 파이썬을 이용해 고등학교 수준의 다양한 수학 문제를 풀어보는 책이다. 고등학교 수준의 통계, 기하학, 확률, 미적분과 관련된 다양한 수학 문제를 파이썬이라는 프로그래밍 언어를 이용해 해결하는 방법을 살펴본다. 이와 같은 과정을 경험하면서 자연스럽게 수학과 컴퓨터 과학에 대한 공부를 할 수 있다. 데이터에 대한 통계값을 계산하고, 이를 그래프, 막대차트, 산점도로 가시화할 수 있으며, 동전 던지기, 주사위 던지기 등과 같은",2016-06-28T00:00:00.000+09:00,8960778680 9788960778689,25000,에이콘출판,22500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F838214%3Ftimestamp%3D20230520144303,파이썬으로 풀어보는 수학,['정사범'],https://search.daum.net/search?w=bookpage&bookId=838214&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%ED%92%80%EC%96%B4%EB%B3%B4%EB%8A%94+%EC%88%98%ED%95%99
922,['허원'],"허원의 『파이썬으로 배우는 엔지니어링』은 〈파이썬 배우기〉, 〈파이썬 엔지니어링 솔루션〉, 〈파이썬을 이용한 음성 및 영상 처리 솔루션〉 등에 대한 기초적이고 전반적인 내용이 수록된 책이다.",2024-02-28T00:00:00.000+09:00,118673731X 9791186737316,25000,공주대학교출판부,22500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6576250%3Ftimestamp%3D20240427153137,파이썬으로 배우는 엔지니어링,[],https://search.daum.net/search?w=bookpage&bookId=6576250&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4%EB%A7%81
923,"['황혜정', '유현수', '박진영', '최리사']",『파이썬 with 컴퓨팅 사고력』은 다양한 예제와 도전 과제들을 통해 초보 개발자와 학생들이 파이썬의 기능과 프로그래밍의 기본 개념을 쉽게 이해하고 발전시켜 나갈 수 있도록 구성하였다.,2017-08-14T00:00:00.000+09:00,8955027389 9788955027389,20000,글로벌,18000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F701891%3Ftimestamp%3D20260312110851,파이썬 with 컴퓨팅 사고력,[],https://search.daum.net/search?w=bookpage&bookId=701891&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+with+%EC%BB%B4%ED%93%A8%ED%8C%85+%EC%82%AC%EA%B3%A0%EB%A0%A5
924,"['김호숙', '정현우']","프로그래밍은 여러분이 향후 어떤 학문을 전공하더라도 꼭 필요한 강력한 도구다. 더욱이 이공계 학생들에게 있어서 프로그래밍 능력은 마치 글을 읽고 이해하는 독해력과 같이 핵심 능력으로 요구되고 있다. 이 책은 현직 영재학교 교사들이 수년간 실제 수업을 진행한 경험을 바탕으로, 수과학적인 분야에 흥미와 역량을 갖고 있는 이공계 학생들이 컴퓨터 과학 분야에서 탄탄한 기본기를 쌓을 수 있도록 구성하였다. 이공계생에게 알맞은 탄탄한 논리와 간결한 코드 위주",2023-03-13T00:00:00.000+09:00,8965403529 9788965403524,24000,프리렉,21600,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6308193%3Ftimestamp%3D20250211151911,이공계생을 위한 파이썬 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=6308193&q=%EC%9D%B4%EA%B3%B5%EA%B3%84%EC%83%9D%EC%9D%84+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
925,['성백균'],"『파이썬 객체지향 프로그래밍』은 〈파이썬 시작하기〉, 〈숫자 다루기〉, 〈문자열 다루기〉, 〈참과 거짓〉, 〈리스트와 딕셔너리〉, 〈예외처리〉 등을 수록하고 있는 책이다.",2021-03-05T00:00:00.000+09:00,1156008417 9791156008415,25000,도서출판 홍릉(홍릉과학출판사),24750,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5614957%3Ftimestamp%3D20230216151319,파이썬 객체지향 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=5614957&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EA%B0%9D%EC%B2%B4%EC%A7%80%ED%96%A5+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
926,['김부경'],"이 책은 단순히 코딩활용능력 시험 합격을 위한 교재를 넘어 자신감을 쌓고, 파이썬을 향한 여러분의 첫 번째 성공을 함께 할 것이다",2024-10-17T00:00:00.000+09:00, 9791142102004,1900,작가와,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6749175%3Ftimestamp%3D20241024105207,파이썬 배웠으면 자격증 따야지,[],https://search.daum.net/search?w=bookpage&bookId=6749175&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%B0%B0%EC%9B%A0%EC%9C%BC%EB%A9%B4+%EC%9E%90%EA%B2%A9%EC%A6%9D+%EB%94%B0%EC%95%BC%EC%A7%80
927,"['크리슈나 바브사', '나레쉬 쿠마르', '프라탑 단게티']","최고의 플랫폼인 파이썬과 자연어 툴킷(NLTK)을 이용해 자연어 처리(NLP)를 수행하는 다양한 방법을 알려주는 독창적인 레시피가 담긴 책이다. 자연어 이해(NLU), 자연어 처리, 구문 분석 등 다양한 주제를 포함해 자연어를 다루는 데 사용할 수 있는 60여 개의 레시피를 접할 수 있다. 자연어 처리에 입문하면서 궁금한 부분이 생기면 레시피를 찾아보듯이 필요한 부분을 꺼내볼 수 있게 구성했다. 실용적인 감정 분석부터 최신 딥러닝 기술의 적용 방법까지",2019-01-31T00:00:00.000+09:00,116175265X 9791161752655,30000,에이콘출판,27000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4858820%3Ftimestamp%3D20231012164250,자연어 처리 쿡북 with 파이썬,['지은'],https://search.daum.net/search?w=bookpage&bookId=4858820&q=%EC%9E%90%EC%97%B0%EC%96%B4+%EC%B2%98%EB%A6%AC+%EC%BF%A1%EB%B6%81+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC
928,"['오경선', '장은실', '양숙희']","이 책은 크게 5개 분야로 구성되어 있는데, Part 1은 데이터 분석에 대한 개요를 다루고, Part 2는 파이썬 핵심 문법에 대하여 학습한다. Part 3은 데이터 분석 관련 라이브러리에 대하여 다루고, Part 4는 데이터 전처리와 정형화에 대하여 학습하며, Part 5는 다양한 주제의 데이터 분석 미니 프로젝트를 통하여 데이터 탐색과 분석에 관한 내용을 학습한다. 파이썬을 처음 배우는 학습자를 위해 2장과 3장에서 파이썬 핵심 문법을 다루었으나 학습자",2022-03-25T00:00:00.000+09:00,1192373006 9791192373003,25000,인피니티북스,24750,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6047368%3Ftimestamp%3D20250802141950,데이터 분석을 위한 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=6047368&q=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EB%B6%84%EC%84%9D%EC%9D%84+%EC%9C%84%ED%95%9C+%ED%8C%8C%EC%9D%B4%EC%8D%AC
929,['박정태'],"파이썬을 모르는 입문자부터 파이썬으로 무엇을 해야 할지 모르는 학습자를 위한 『파이썬으로 배우는 웹 크롤러』. 데이터를 수집하기 위한 준비부터 활용하는 방법까지 소개하고 있다. 1단계 준비, 2단계 데이터 수집, 3단계 데이터 활용 단계로 구성되어 있다. 준비 단계에서는 파이썬 기초 문법과 웹에 대한 내용을 다룬다. 데이터 수집 단계에서는 파이썬을 활용하여 크롤러를 만드는 단계이다. 활용 단계는 데이터를 저장하고 그래프를 그리고 머신러닝 프레임워크를",2018-01-10T00:00:00.000+09:00,895674775X 9788956747750,25000,정보문화사,22500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F742046%3Ftimestamp%3D20220930231431,파이썬으로 배우는 웹 크롤러,[],https://search.daum.net/search?w=bookpage&bookId=742046&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EC%9B%B9+%ED%81%AC%EB%A1%A4%EB%9F%AC
930,"['박정규', '조범희']",이 책은 프로그래밍 언어 파이썬에 대해 설명한 책이다. 파이썬과 아두이노 기초의 기초적이고 전반적인 내용을 학습할 수 있도록 구성하였다.,2023-02-15T00:00:00.000+09:00,116675247X 9791166752476,18000,복두출판사,16200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6288385%3Ftimestamp%3D20240525155256,파이썬과 아두이노 기초,[],https://search.daum.net/search?w=bookpage&bookId=6288385&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EA%B3%BC+%EC%95%84%EB%91%90%EC%9D%B4%EB%85%B8+%EA%B8%B0%EC%B4%88
931,['이상부'],▶ 이 책은 파이썬 프로그래밍에 대해 다룬 도서입니다. 파이썬 프로그래밍의 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.,2017-09-04T00:00:00.000+09:00,8955027400 9788955027402,16000,글로벌,14400,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F699810%3Ftimestamp%3D20221011180109,파이썬 프로그래밍(쉽게 배우는),[],https://search.daum.net/search?w=bookpage&bookId=699810&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D%28%EC%89%BD%EA%B2%8C+%EB%B0%B0%EC%9A%B0%EB%8A%94%29
932,['온개발팀'],"오리지널판이 있는 경우 개정판을 다시 구매할 필요 없이 오리지널판을 업데이트하여 사용할 수 있습니다.  명확하고 유지 관리가 쉬우며 전문가 수준의 파이썬 코드를 작성하기 위한 종합 가이드인 '파이썬 클린 코드'에 오신 것을 환영합니다. 이 책은 모든 수준의 개발자가 클린 코딩의 원칙을 숙지하여 효율적이고 이해하기 쉬우며 유지 관리가 쉬운 파이썬 프로젝트를 만들 수 있도록 돕기 위해 고안되었습니다.  1장, '클린 코드 소개'에서는 클린 코드가 무엇인지",2025-01-13T00:00:00.000+09:00, 9791171272235,12000,온노트,-1,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6820320%3Ftimestamp%3D20250114153535,파이썬 클린 코드 개정판,[],https://search.daum.net/search?w=bookpage&bookId=6820320&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%81%B4%EB%A6%B0+%EC%BD%94%EB%93%9C+%EA%B0%9C%EC%A0%95%ED%8C%90
933,['정선호'],▶ 이 책은 파이썬과 파이게임을 다룬 이론서입니다. 파이썬과 파이게임의 기초적이고 전반적인 내용을 학습할 수 있습니다.,2020-02-25T00:00:00.000+09:00,895727300X 9788957273005,28000,그린,28000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5323147%3Ftimestamp%3D20240726143313,파이썬과 파이게임,[],https://search.daum.net/search?w=bookpage&bookId=5323147&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EA%B3%BC+%ED%8C%8C%EC%9D%B4%EA%B2%8C%EC%9E%84
934,['마크 루츠'],"『파이썬 핵심 레퍼런스』는 독자가 파이썬 자료형과 문장, 특수 메서드명, 내장 함수 및 예외, 자주 사용되는 표준 라이브러리 모듈, 그리고 기타 유명 파이썬 도구들에 대해 알고 싶은 내용을 쉽게 찾을 수 있도록 구성했으며, 편리한 색인을 이용해서 원하는 부분을 정확히 찾을 수 있도록 했다. 이 편리한 가이드는 파이썬 3.4와 2.7 버전에 맞춰 내용을 모두 업데이트해서 실무에 빠르게 적용할 수 있는 핵심 레퍼런스가 될 것이다.",2016-08-12T00:00:00.000+09:00,8966261906 9788966261901,16800,인사이트,15120,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F927077%3Ftimestamp%3D20220917062645,파이썬 핵심 레퍼런스(Programming Insight),['박진석'],https://search.daum.net/search?w=bookpage&bookId=927077&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%95%B5%EC%8B%AC+%EB%A0%88%ED%8D%BC%EB%9F%B0%EC%8A%A4%28Programming+Insight%29
